ID,location_id,service_id
1,543629082697964,1170113060894673,2020-07-16T14:27:50.000000Z,2020-07-16T14:27:50.000000Z
2,565809012321458,616652943932532,2020-07-16T14:27:50.000000Z,2020-07-16T14:27:50.000000Z
3,571969699128717,765115819494380,2020-07-16T14:27:51.000000Z,2020-07-16T14:27:51.000000Z
4,577138792955216,1140332291662029,2020-07-16T14:27:51.000000Z,2020-07-16T14:27:51.000000Z
5,574349076267569,925102157397517,2020-07-16T14:27:52.000000Z,2020-07-16T14:27:52.000000Z
6,580209857140665,1289140698414142,2020-07-16T14:27:52.000000Z,2020-07-16T14:27:52.000000Z
7,585407675930864,959978038980815,2020-07-16T14:27:52.000000Z,2020-07-16T14:27:52.000000Z
8,585676804126726,595076968604503,2020-07-16T14:27:53.000000Z,2020-07-16T14:27:53.000000Z
9,592511260613384,984058750613797,2020-07-16T14:27:53.000000Z,2020-07-16T14:27:53.000000Z
10,602724412494897,924628911683577,2020-07-16T14:27:53.000000Z,2020-07-16T14:27:53.000000Z
11,605860875832060,620132940242525,2020-07-16T14:27:54.000000Z,2020-07-16T14:27:54.000000Z
12,549681153080082,828792720206018,2020-07-16T14:27:54.000000Z,2020-07-16T14:27:54.000000Z
13,563588572334023,924628911683577,2020-07-16T14:27:55.000000Z,2020-07-16T14:27:55.000000Z
14,565227181581504,628637355176202,2020-07-16T14:27:55.000000Z,2020-07-16T14:27:55.000000Z
15,566502197729713,1183011241112934,2020-07-16T14:27:55.000000Z,2020-07-16T14:27:55.000000Z
16,567631577251008,1112335428289741,2020-07-16T14:27:56.000000Z,2020-07-16T14:27:56.000000Z
17,569770427910971,875107767611380,2020-07-16T14:27:56.000000Z,2020-07-16T14:27:56.000000Z
18,569770427910971,608497828316445,2020-07-16T14:27:56.000000Z,2020-07-16T14:27:56.000000Z
19,569770427910971,1282997809596504,2020-07-16T14:27:56.000000Z,2020-07-16T14:27:56.000000Z
20,573528188325499,688457108968845,2020-07-16T14:27:57.000000Z,2020-07-16T14:27:57.000000Z
21,577390293811162,901362892558172,2020-07-16T14:27:58.000000Z,2020-07-16T14:27:58.000000Z
22,577584068562238,828792720206018,2020-07-16T14:27:58.000000Z,2020-07-16T14:27:58.000000Z
23,579430499829276,1108850981657232,2020-07-16T14:27:59.000000Z,2020-07-16T14:27:59.000000Z
24,579430499829276,1166799153375505,2020-07-16T14:28:00.000000Z,2020-07-16T14:28:00.000000Z
25,576262745925884,1098817401970888,2020-07-16T14:28:00.000000Z,2020-07-16T14:28:00.000000Z
26,596474071852609,873273529728080,2020-07-16T14:28:00.000000Z,2020-07-16T14:28:00.000000Z
27,596474071852609,909942619088980,2020-07-16T14:28:00.000000Z,2020-07-16T14:28:00.000000Z
28,607885233270947,950009053464384,2020-07-16T14:28:01.000000Z,2020-07-16T14:28:01.000000Z
29,610489256524292,1183011241112934,2020-07-16T14:28:01.000000Z,2020-07-16T14:28:01.000000Z
30,561778285748604,857875532631251,2020-07-16T14:28:01.000000Z,2020-07-16T14:28:01.000000Z
31,573931060003252,1185969381076176,2020-07-16T14:28:02.000000Z,2020-07-16T14:28:02.000000Z
32,577558646630251,923653351035648,2020-07-16T14:28:02.000000Z,2020-07-16T14:28:02.000000Z
33,576988108950338,1209121324412172,2020-07-16T14:28:03.000000Z,2020-07-16T14:28:03.000000Z
34,580719808472057,1135122975308953,2020-07-16T14:28:03.000000Z,2020-07-16T14:28:03.000000Z
35,580120354830667,1098817401970888,2020-07-16T14:28:03.000000Z,2020-07-16T14:28:03.000000Z
36,586827752329383,1044869288351593,2020-07-16T14:28:04.000000Z,2020-07-16T14:28:04.000000Z
37,586062612640149,1282458965799792,2020-07-16T14:28:04.000000Z,2020-07-16T14:28:04.000000Z
38,586062612640149,964869638930274,2020-07-16T14:28:04.000000Z,2020-07-16T14:28:04.000000Z
